clean_text,label,sentiment_score
"'s as comprehensible as any dummies guide , something even non-techies can enjoy",[1],0.4939
raucously amusing,[1],0.3818
marks him as one of the most interesting writer/directors working today,[1],0.4576
seems manufactured to me and artificial,[0],0.0
"is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil",[0],0.1531
as sexy,[1],0.5267
dreary mess,[0],-0.5994
"fun , curiously adolescent movie",[1],0.5106
"it 's a fairly impressive debut from the director , charles stone iii .",[1],0.5106
your pooper-scoopers,[0],0.0
"... the film 's considered approach to its subject matter is too calm and thoughtful for agitprop , and the thinness of its characterizations makes it a failure as straight drama . '",[0],0.3818
while this film has an ` a ' list cast and some strong supporting players,[1],0.7351
comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness,[0],0.1531
the plight,[0],0.0
"gaunt , silver-haired and leonine ,",[1],0.0
addition to gluing you to the edge of your seat,[1],0.0
most pitiful directing,[0],-0.5413
"poor editing , bad bluescreen , and ultra-cheesy dialogue",[0],-0.765
a terrifically entertaining specimen of spielbergian,[1],0.6808
"despite a fairly slow paced , almost humdrum approach to character development",[0],0.0
it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities,[1],0.5106
: it 's not scary in the slightest .,[0],0.3875
"what 's so fun about this silly , outrageous , ingenious thriller",[1],0.4101
is both gripping and compelling,[1],0.2263
that 's right,[1],0.0
epps has neither the charisma nor the natural affability that has made tucker a star .,[0],-0.2755
"the saigon of 1952 is an uneasy mix of sensual delights and simmering violence , and the quiet american brings us right into the center of that world",[1],-0.5719
"though lan yu lacks a sense of dramatic urgency , the film makes up for it with a pleasing verisimilitude .",[1],0.5267
leaving you with some laughs and a smile,[1],0.6908
timeless and unique perspective,[1],0.0
it is very difficult to care about the character,[0],0.1706
it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there 's a little girl-on-girl action .,[0],0.2732
that you 'll want to crawl up your own *** in embarrassment,[0],-0.3818
"neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while .",[1],0.6458
to a small star with big heart,[1],0.6369
seen in that light,[1],0.0
shrewd enough,[0],0.0
less compelling than the circumstances of its making,[0],0.1548
dramatic nor,[0],0.0
into the modern rut of narrative banality,[0],0.0
string,[1],0.0
more holes,[0],0.0
"is painfully bad , a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb .",[0],-0.8807
"the comic elements of the premise , making the proceedings more bizarre than actually amusing",[0],0.0018
'd need a shower,[0],0.0
new star wars movie,[1],-0.5574
be swept away by the sheer beauty of his images,[1],0.5859
fairly enjoyable mixture,[1],0.4404
nor truly edgy -- merely crassly flamboyant and comedically labored .,[0],0.1764
exhilarating,[1],0.4019
opens with maggots crawling on a dead dog,[0],-0.6486
a `` snl '' has-been acting like an 8-year-old channeling roberto benigni,[0],0.3612
turn on many people,[1],0.0
too bad to be good and,[0],-0.1531
be a talky bore,[0],-0.25
with its unbelievable naïveté and arbitrary flashbacks,[0],0.2023
celebrates,[1],0.5719
"'s not a bad premise , just a bad movie",[0],-0.1655
a sweet little girl,[1],0.4588
the awe,[1],0.0
"proving that he 's now , more than ever , choosing his roles with the precision of the insurance actuary",[1],0.0
"it 's an ambitious film , and as with all ambitious films , it has some problems",[1],0.5423
the funniest and most accurate depiction of writer,[1],0.5574
does n't try to surprise us with plot twists,[1],-0.2057
funnier version of the old police academy flicks,[1],0.4019
"`` bad '' is the operative word for `` bad company , '' and i do n't mean that in a good way .",[0],-0.6249
a very funny romantic comedy about two skittish new york middle-agers who stumble into a relationship and then,[1],0.8375
puts enough salt into the wounds of the tortured and self-conscious material to make it sting .,[0],-0.5574
overrides,[0],0.0
of disconnection,[0],0.0
the film does n't manage to hit all of its marks,[0],0.0
is not as terrible as the synergistic impulse that created it,[0],0.5505
are served with a hack script .,[0],0.0
", sweet , and intermittently hilarious",[1],0.6908
"'s a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism",[1],0.7269
that are so crucial to the genre and another first-rate performance by top-billed star bruce willis,[1],0.0
satisfying crime drama,[1],-0.128
as stick figures reading lines from a teleprompter,[0],0.0
refreshing and comical,[1],0.0
more watchable,[1],0.0
"low , very low",[0],-0.5413
the script 's flaws,[0],0.0
take its sweet time to get wherever it 's going,[0],0.4588
twenty the worst of the brosnan bunch,[0],-0.6249
the empty stud knockabout,[0],-0.2023
a low-budget hybrid,[0],0.0
a hilarious ode,[1],0.4019
"you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you",[1],0.7717
an absorbing and unsettling psychological drama .,[1],0.0
bad animation,[0],-0.5423
fresh or enjoyable,[1],0.6369
excruciating demonstration,[0],-0.5994
"knows everything and answers all questions , is visually smart , cleverly written",[1],0.7184
"exhaustion , from watching a movie that is dark ( dark green , to be exact ) ,",[0],-0.3612
"keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes",[1],0.0
excitement,[1],0.4939
"part biography , part entertainment and",[1],0.4215
high-wattage brainpower,[1],0.0
are ... impeccable throughout,[1],0.0
surprisingly idealistic,[1],0.6124
"is a tribute to shyamalan 's gifts , which are such that we 'll keep watching the skies for his next project .",[1],0.0
"honest working man john q. archibald , on a pedestal , then keeps lifting the pedestal higher",[1],0.5106
a pretentious and ultimately empty examination of a sick and evil woman .,[0],-0.8591
do little to salvage this filmmaker 's flailing reputation,[0],0.0
"its courageousness , and comedic employment",[1],0.7003
turgid fable,[0],0.0
take on the soullessness of work,[1],0.0
` dumb,[0],-0.5106
"michael moore 's bowling for columbine rekindles the muckraking , soul-searching spirit of the ` are we a sick society ? '",[1],-0.3818
tepid genre offering,[0],0.0
its mean-spirited second half,[0],0.0
"no better or worse than ` truth or consequences , n.m. ' or any other interchangeable actioner with imbecilic mafia",[0],0.3502
"is almost completely lacking in suspense , surprise and consistent emotional conviction .",[0],0.4019
there 'll be a power outage during your screening so you can get your money back,[0],0.0
apparently nobody here bothered to check it twice .,[0],-0.3182
the film is one of the year 's best .,[1],0.6369
collapses after 30 minutes into a slap-happy series of adolescent violence .,[0],-0.743
when you doze off thirty minutes into the film,[0],0.0
astonishingly condescending,[0],0.0
screwing,[0],-0.2263
is merited,[1],0.34
experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads,[0],0.0
"the urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .",[1],-0.4215
preachy-keen,[1],0.0
intriguing twist,[1],0.0
"'s consistently funny , in an irresistible junior-high way , and consistently free",[1],0.8225
the all-too-familiar saga of the contemporary single woman,[0],0.0
a superlative b movie,[1],0.0
would 've worked a lot better had it been a short film,[0],0.4404
's a glorious spectacle like those d.w. griffith made in the early days of silent film .,[1],0.7717
too many flashbacks,[0],0.0
for laughs and not the last time,[1],0.4939
"single-handedly turned a plane full of hard-bitten , cynical journalists into what was essentially , by campaign 's end , an extended publicity department",[1],-0.3818
"if not morally bankrupt , at least terribly monotonous",[0],-0.1719
"miyazaki 's nonstop images are so stunning , and his imagination so vivid ,",[1],0.5214
completely awful iranian drama,[0],-0.5095
drawn into the exotic world of belly dancing,[1],0.0
leguizamo 's best movie work,[1],0.6369
eager to please,[1],0.5859
"bloody sunday has the grace to call for prevention rather than to place blame , making it one of the best war movies ever made .",[1],-0.296
a winning piece,[1],0.5267
"the historical , philosophical",[1],0.0
a much larger historical context,[1],0.0
no quarter to anyone,[0],-0.296
film that loses sight of its own story .,[0],-0.3182
"a fast , frenetic , funny , even punny 6 -- aimed specifically at a grade-school audience",[1],0.4404
a harrowing account of a psychological breakdown .,[1],0.0
"to better understand why this did n't connect with me would require another viewing , and",[0],0.4404
might enjoy this,[1],0.4939
funny in the middle of sad in the middle of hopeful,[1],0.4767
's no energy .,[0],-0.2057
utterly incompetent,[0],-0.5256
the gabbiest giant-screen movie,[0],0.0
bloodbath,[0],0.0
incoherence and redundancy,[0],0.0
"from philippe , who makes oliver far more interesting than the character 's lines would suggest , and sarandon , who could n't be better as a cruel but weirdly likable wasp matron",[1],-0.6002
raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .,[1],0.8658
"gasp , shudder and even tremble without losing his machismo",[1],0.0217
"your seat with its shape-shifting perils , political intrigue and brushes",[1],0.0
a funny moment or two,[1],0.4404
great one,[1],0.6249
rock and stolid anthony hopkins,[1],0.0
"appropriately cynical social commentary aside , # 9 never quite ignites .",[0],-0.3818
an exceptionally,[1],0.0
it is formula filmmaking,[0],0.0
both ugly and mindless,[0],-0.7351
that interest attal and gainsbourg,[1],0.4588
patriotic,[1],0.0
"in their cheap , b movie way",[0],0.0
driven by a fantastic dual performance from ian holm ...,[1],0.5574
were written by somebody else,[0],0.0
illuminating comedy,[1],0.3612
"a ravishing , baroque beauty",[1],0.5859
"the script boasts some tart tv-insider humor ,",[1],0.2732
does n't really know or care about the characters,[0],0.5367
"slack and uninspired , and peopled mainly by characters so unsympathetic that you 're left with a sour taste in your mouth",[0],0.0
is the way it skirts around any scenes that might have required genuine acting from ms. spears .,[0],0.0
filmmaking that is plainly dull and visually ugly when it is n't incomprehensible .,[0],-0.7184
best and most exciting movies,[1],0.8268
is a bowser .,[0],0.0
of discovery,[1],0.0
exceptionally well acted by diane lane and richard gere .,[1],0.3384
"limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly",[0],0.0
... the whole thing succeeded only in making me groggy .,[0],0.4215
is both inspiring and pure joy .,[1],0.765
a liability,[0],-0.2023
"atrociously , mind-numbingly , indescribably bad movie",[0],-0.5423
will all but take you to outer space,[1],0.0
like such a bore,[0],0.128
the film does n't really care about the thousands of americans who die hideously,[0],-0.7747
is no doubt that krawczyk deserves a huge amount of the credit for the film 's thoroughly winning tone,[1],0.8659
"aims to present an unflinching look at one man 's downfall , brought about by his lack of self-awareness",[1],-0.3182
"high drama , disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .",[1],0.0
woody allen can write and deliver a one liner as well as anybody .,[1],0.2732
"not because of its epic scope , but because of the startling intimacy",[1],0.1154
its just not a thrilling movie,[0],-0.3724
"the movie 's contrived , lame screenplay",[0],-0.4215
a fine-looking film with a bouncy score and,[1],0.0
it 's so badly made on every level that i 'm actually having a hard time believing people were paid to make it .,[0],-0.6588
a dysfunctional parent-child relationship,[0],0.0
"a boring , pretentious waste",[0],-0.6249
you can fire a torpedo through some of clancy 's holes,[0],-0.34
make it look as though they are having so much fun,[1],0.5542
one of the most high-concept sci fi adventures attempted for the screen,[1],0.34
a very funny romantic comedy,[1],0.8375
"'ve had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama",[0],-0.1298
feel genuinely good,[1],0.4404
"miyazaki 's nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you could have about spirited away is that there is no rest period , no timeout",[1],0.0171
a powerful performance from mel gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16 .,[1],-0.3506
manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .,[1],0.6249
", it 's exploitive without being insightful .",[0],0.0
"with ambitious , eager first-time filmmakers",[1],0.6808
even lazier and far less enjoyable,[0],-0.1761
so insatiable,[1],0.0
a satisfying kids flck becomes increasingly implausible as it races through contrived plot points,[0],0.4588
horrifying and oppressively tragic,[0],-0.7717
"postcard perfect ,",[1],0.5719
to its proper home,[1],0.0
"wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time",[0],-0.4497
warm and fuzzy,[1],0.2263
sometimes makes less sense than the bruckheimeresque american action flicks it emulates .,[0],0.0
good ideas,[1],0.4404
a strict reality,[1],0.0
", laughably predictable wail pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry .",[0],-0.765
"anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes",[0],-0.7579
"... plenty of warmth to go around , with music and laughter and the love of family .",[1],0.886
light ( yet unsentimental ),[1],0.0
will welcome or accept the trials of henry kissinger as faithful portraiture,[1],0.8176
"a funny , triumphant , and",[1],0.743
that i usually dread encountering the most,[0],-0.4588
our infantilized culture that is n't entirely infantile,[0],0.0
", i spy has all the same problems the majority of action comedies have .",[0],0.0
well worth revisiting as many times as possible,[1],0.4588
shakespeare 's eloquent language,[1],0.0
the script was reportedly rewritten a dozen times --,[0],0.0
too clumsy in key moments,[0],0.0
", this quirky soccer import is forgettable",[0],0.0
"a hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as grant 's two best films",[1],0.9485
onto the end credits,[1],0.3612
"comes across as a relic from a bygone era , and its convolutions ... feel silly rather than plausible .",[0],0.0258
"scratch is great fun , full of the kind of energy it 's documenting .",[1],0.8484
that it 's so not-at-all-good,[0],0.0
enjoyment to be had from films crammed with movie references,[1],0.5574
only in making me groggy,[0],0.0
plenty to offend everyone,[0],-0.296
dissing the film,[0],0.0
from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair,[1],0.7184
disease,[0],0.0
"to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and",[1],-0.1531
makes her nomination as best actress even more of a an a,[1],0.6369
"for a film -- rowdy , brawny and lyrical in the best irish sense",[1],0.6369
is too impressed with its own solemn insights to work up much entertainment value,[0],0.7906
's that rare family movie -- genuine and sweet without relying on animation or dumb humor .,[1],0.2023
one of the very best movies ever made about the life of moviemaking .,[1],0.6697
a blast,[1],0.0
quibble with a flick boasting this many genuine cackles,[1],0.0
i suspect it might deliver again and again,[1],-0.296
simone '' is a fun and funky look into an artificial creation in a world that thrives on artificiality .,[1],0.6124
"is essentially a subculture , with its own rules regarding love and family , governance and hierarchy",[1],0.6369
what could have been right at home as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination .,[0],0.4404
be exasperated by a noticeable lack of pace,[0],-0.6249
hear george orwell turning over,[0],0.0
may be galled that you 've wasted nearly two hours of your own precious life with this silly little puddle of a movie,[0],0.1593
"pedestrian , flat drama",[0],0.0
long bore .,[0],-0.25
good alternative,[1],0.4404
", genuine",[1],0.0
an elegant film with often surprising twists and an intermingling of naiveté and sophistication,[1],0.6369
a cliché left,[0],0.0
it does n't improve upon the experience of staring at a blank screen,[0],-0.3412
the dreary expanse of dead-end distaste,[0],-0.34
draw people together across the walls that might otherwise separate them,[1],0.0
"berling and béart ... continue to impress , and isabelle huppert ... again shows uncanny skill in getting under the skin of her characters",[1],0.4404
the film settles too easily along the contours of expectation,[0],0.34
henry bean 's thoughtful screenplay,[1],0.3818
you realize there 's no place for this story to go but down,[1],-0.1531
christmas spirit,[1],0.1779
scored and powered by a set of heartfelt performances,[1],0.5423
it 's an enjoyable trifle nonetheless,[1],0.4404
a movie-industry satire,[1],0.0
call this film a lump of coal,[0],0.0
", biting and witty feature",[1],0.0
inconsistent,[0],0.0
honorably mexican and burns its kahlories with conviction .,[1],0.5267
"it sees those relationships , including that between the son and his wife , and the wife and the father , and between the two brothers , with incredible subtlety and acumen .",[1],0.0
"matters because both are just actory concoctions , defined by childlike dimness and a handful of quirks .",[0],0.0258
mamet 's airless cinematic shell games .,[1],0.0
aimless,[0],0.0
constant smiles and,[1],0.4767
of an overripe episode of tv 's dawson 's creek and a recycled and dumbed-down version of love story,[0],0.6369
the saccharine sentimentality,[0],0.296
"a whole lot of fun and funny in the middle , though somewhat less hard-hitting at the start and finish .",[1],0.7351
creative team,[1],0.4404
"covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the u.s.",[1],0.0
put through torture,[0],-0.5994
growing strain,[1],0.128
of sand to the fierce grandeur of its sweeping battle scenes,[1],0.2023
the production has been made with an enormous amount of affection,[1],0.5667
terrific flair,[1],0.4767
of bad animation and mindless violence,[0],-0.8885
"the young actors , not very experienced , are sometimes inexpressive",[0],0.0
taylor 's cartoonish performance and the film 's ill-considered notion,[0],0.0
"will indeed sit open-mouthed before the screen , not screaming but yawning .",[0],0.1511
when it 's this rich and luscious,[1],0.6428
beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart .,[1],0.8885
spiritual film taps,[1],0.0
to burn the negative and the script and pretend the whole thing never existed,[0],-0.6249
"is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .",[1],0.7893
lamer,[0],-0.34
of the ideal casting of the masterful british actor ian holm,[1],0.5267
"atrociously , mind-numbingly , indescribably bad",[0],-0.5423
evokes the bottom tier of blaxploitation flicks,[0],0.0
that is all the more remarkable because it,[1],0.5984
a fudged opportunity,[0],0.4215
this laughable dialogue,[1],0.0516
go down as the worst -- and only -- killer website movie of this or any other year,[0],-0.8555
this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks .,[0],0.4435
our infantilized culture,[0],0.0
how a skillful filmmaker can impart a message without bludgeoning the audience over the head,[1],0.0
"a detailed historical document ,",[1],0.0
flavors and emotions,[1],0.0
even the bull gets recycled .,[1],0.0
same sledgehammer appeal,[1],0.0
reduced to direct-to-video irrelevancy,[0],0.0
displays with somber earnestness in the new adaptation of the cherry orchard,[1],-0.4215
writer-director randall wallace has bitten off more than he or anyone else could chew,[0],0.0
gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing,[0],0.3182
carvey 's ) characters are both overplayed and exaggerated,[0],-0.1027
perfect use in the breathtakingly beautiful outer-space documentary space station 3d,[1],0.8225
a cinematic corpse,[0],-0.5719
this world more complex,[1],0.0
may puzzle his most ardent fans .,[0],0.5256
", the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss .",[1],-0.8779
exhaustingly,[0],0.0
that the shocking conclusion is too much of a plunge,[0],-0.4019
fail to crack a smile at,[0],-0.25
sucks you,[1],-0.3612
"grab us , only to keep letting go at all the wrong moments",[0],-0.4767
"films about loss , grief and recovery are pretty valuable these days .",[1],0.2023
the sorriest and,[0],0.0
a low-key labor of love that strikes a very resonant chord,[1],0.4019
", finch 's tale provides the forgettable pleasures of a saturday matinee",[1],0.4404
wants to be a suspenseful horror movie or a weepy melodrama,[0],-0.7184
of their first full flush of testosterone,[0],0.0
the strange horror of life,[0],-0.6705
winning comedy,[1],0.7096
"nicely wound clock not just ticking , but humming",[1],0.2382
by drawing me into the picture,[1],0.0
"it ends up being neither , and fails at both endeavors .",[0],0.3252
"has been overexposed , redolent of a thousand cliches",[0],0.0
"political prisoners , poverty and the boat loads of people who try to escape the country",[0],-0.7096
starts out ballsy and stylish but fails to keep it up and settles into clichés .,[0],-0.5719
"aimless , arduous , and",[0],0.0
yet overflows with wisdom and emotion .,[1],0.5267
is interested,[1],0.4019
"the answer is clear : not easily and , in the end , not well enough .",[0],-0.0644
otherwise this is the best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper in the opportunists,[1],0.813
will find morrison 's iconoclastic uses of technology to be liberating,[1],0.0
gets molested,[0],-0.4404
masterfully controlled,[1],0.0
adaptation is intricately constructed and in a strange way nails all of orlean 's themes without being a true adaptation of her book .,[1],-0.4822
right,[1],0.0
manic,[0],0.0
they are having so much fun,[1],0.5542
superb production values & christian bale 's charisma make up for a derivative plot .,[1],0.7783
one of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .,[1],0.886
it 's only in fairy tales that princesses that are married for political reason live happily ever after .,[0],0.5574
it begins to seem as long as the two year affair which is its subject,[0],0.0
"unlike trey parker , sandler does n't understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself .",[0],0.4031
is an action movie with an action icon who 's been all but decommissioned .,[0],0.0
its audience giddy with the delight of discovery,[1],0.5106
has a true talent for drawing wrenching performances from his actors ( improvised over many months ) and for conveying the way tiny acts of kindness make ordinary life survivable .,[1],0.8225
to make a big splash,[1],0.0
is that its own action is n't very effective,[0],-0.4158
"the sentimental script has problems , but the actors pick up the slack",[1],-0.0516
do n't even bother to rent this on video,[0],0.2584
", no such thing is hartley 's least accessible screed yet .",[0],-0.296
a laugh,[1],0.5574
"... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done .",[1],-0.296
a powerful performance from mel gibson and a brutal 90-minute battle sequence that does everything but issue you a dog-tag and an m-16,[1],-0.3506
momentum and its position remains mostly undeterminable,[0],0.0
of b-movie excitement,[1],0.4939
", powerful act",[1],0.4215
"its relaxed ,",[1],0.4939
is engaging enough to keep you from shifting in your chair too often,[1],0.34
that came to define a generation,[1],0.0
smarter than your average bond,[1],0.4588
look too deep into the story,[0],0.0
"the film has a nearly terminal case of the cutes , and it 's neither as funny nor as charming as it thinks it is .",[0],-0.3975
a live-wire film that,[1],0.0
` santa clause 2 ' is wondrously creative .,[1],0.4404
"creates a portrait of two strong men in conflict ,",[1],0.4767
elevate it beyond its formula to the level of classic romantic comedy to which it aspires,[1],0.6369
"'s insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",[1],0.8126
the filmmakers ' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion,[1],0.7717
felt trapped and with no obvious escape,[0],-0.7284
technical skill and rare depth,[1],0.0
of virtuosic set pieces,[1],0.4939
"the best didacticism is one carried by a strong sense of humanism ,",[1],0.8176
a work of enthralling drama,[1],0.0
always brooding,[0],0.0258
's a movie that accomplishes so much that one viewing ca n't possibly be enough .,[1],0.4019
"if you 're as happy listening to movies as you are watching them , and the slow parade of human frailty fascinates you",[1],0.7717
the wake of saving private ryan,[1],0.0
"that skins comes as a welcome , if downbeat , missive from a forgotten front",[1],0.2732
a loquacious and dreary piece,[0],-0.34
"once she lets her love depraved leads meet , ( denis ' ) story becomes a hopeless , unsatisfying muddle",[0],0.296
just fell apart,[0],0.0
it does n't leave you with much .,[0],0.0382
takes few chances and manages to insult the intelligence of everyone in the audience,[0],0.1531
great monster/science fiction flicks,[1],0.6249
"perfectly executed and wonderfully sympathetic characters ,",[1],0.9081
"gripping , amusing , tender and heart-wrenching",[1],0.3818
is a very good viewing alternative for young women,[1],0.4927
better hip-hop clips,[1],0.4404
a host of splendid performances,[1],0.5859
"being subjected to farts , urine , feces , semen , or any of the other foul substances",[0],0.0
shows moments of promise but ultimately succumbs to cliches and pat storytelling .,[0],0.1655
that we 'll keep watching the skies for his next project,[1],0.0
bogus spiritualism,[0],0.0
"deserved all the hearts it won -- and wins still ,",[1],0.9136
above the run-of-the-mill singles blender,[1],0.0
lawrence plumbs personal tragedy and also the human comedy .,[1],-0.4404
"phenomenal , especially",[1],0.0
predictable denouement,[0],0.0
quentin tarantino 's climactic shootout,[1],0.0
so badly,[0],-0.5256
all too clever complexity,[1],0.4588
"slightly naughty , just-above-average off",[1],0.0
carvey 's considerable talents,[1],0.5095
wiser,[1],0.296
absurd finale,[0],0.0
are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach,[0],0.128
it does n't even seem like she tried .,[0],-0.2755
that was n't all that great to begin with,[0],-0.5096
notorious c.h.o. still feels like a promising work-in-progress,[1],0.3182
are clinically depressed,[0],-0.5106
a case study that exists apart from all the movie 's political ramifications,[1],0.0
emotional evolution,[1],0.1531
"a little uneven to be the cat 's meow ,",[0],0.0
"'s funny , as the old saying goes , because it 's true .",[1],0.6908
stand as intellectual masterpieces next to the scorpion king .,[1],0.7783
"makes the silly , over-the-top coda especially disappointing",[0],-0.5256
"a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman .",[1],0.8225
", the production works more often than it does n't .",[1],0.0
direct-to-video ' release,[0],0.0
"that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo",[1],-0.3434
being a really bad imitation of the really bad blair witch project,[0],-0.8847
especially fine,[1],0.2716
"are tops , with the two leads delivering oscar-caliber performances .",[1],0.5106
smoky and,[1],0.0
does justice,[1],0.5267
"enters a realm where few non-porn films venture , and comes across as darkly funny , energetic , and surprisingly gentle",[1],0.872
acting like puppets,[0],0.3612
memorable and resourceful performances,[1],0.0
"the story has its redundancies , and",[0],0.0
do n't wait to see this terrific film with your kids -- if you do n't have kids borrow some,[1],0.561
"'s a fairly impressive debut from the director , charles stone iii",[1],0.5106
"a flat , plodding picture",[0],0.0
plight and isolation,[0],-0.4019
done any better in bringing the story of spider-man to the big screen,[1],0.4404
will wind up as glum as mr. de niro,[0],-0.4767
as satisfyingly odd and intriguing a tale as it was a century and a half ago,[1],0.1531
"a big musical number like ` praise the lord , he 's the god of second chances '",[1],0.8519
an unseemly pleasure,[1],0.5719
who re-invents himself,[1],0.0
is brilliant,[1],0.5859
"transcends its agenda to deliver awe-inspiring , at times sublime , visuals",[1],0.0
there 's something fishy about a seasonal holiday kids ' movie ...,[0],0.4019
"much of a mixed bag , with enough negatives",[0],0.0
"by the dispassionate gantz brothers as ordinary , pasty lumpen",[0],0.0
a movie where the most notable observation is how long you 've been sitting still,[0],0.0
beautifully read and,[1],0.5719
a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination,[0],0.0772
of romantic obsession,[1],0.0772
a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation,[1],0.5994
of sulky teen drama and overcoming-obstacles sports-movie triumph,[1],0.3182
going to love the piano teacher,[1],0.6369
"is depressing , ruthlessly pained and depraved , the movie equivalent of staring into an open wound",[0],-0.6597
"talkiness is n't necessarily bad , but the dialogue frequently misses the mark .",[0],-0.1091
spiked with raw urban humor,[1],0.2732
is pretty funny now and then without in any way demeaning its subjects,[1],0.7269
pleasingly upbeat,[1],0.0
sharp comic timing that makes the more hackneyed elements of the film easier to digest,[1],0.4215
"a thoughtful examination of faith , love and power",[1],0.8625
its storytelling prowess and special effects are both listless .,[0],0.4019
endearing and well-lensed,[1],0.0
a deeply humanistic artist,[1],0.0
not to mention leaving you with some laughs and a smile on your face,[1],0.6908
soldiers ultimately achieves its main strategic objective : dramatizing the human cost of the conflict that came to define a generation .,[1],-0.3182
"visceral , nasty journey",[0],-0.5574
"created a provocative ,",[1],0.25
fontaine masterfully,[1],0.0
juiced with enough energy and excitement for at least three films,[1],0.6486
is a clear case of preaching to the converted,[0],0.3818
the biggest problem with satin rouge is lilia herself .,[0],-0.4019
it 's a big idea,[1],0.0
the shadows of motown,[1],0.0
pig,[0],0.0
soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard,[0],-0.2183
"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time",[1],0.1027
can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history .,[1],0.6908
would n't turn down a big bowl of that,[1],0.0
stimulating and,[1],0.4404
it 's not clear whether we 're supposed to shriek,[0],-0.2924
"the special effects are ` german-expressionist , ' according to the press notes",[0],0.4019
complicated characters,[1],0.0
smoothly,[1],0.0
"to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them",[1],0.7906
"most plain , unimaginative romantic comedies i",[0],0.6597
"content merely to lionize its title character and exploit his anger - all for easy sanctimony , formulaic thrills and a ham-fisted sermon on the need for national health insurance .",[0],0.0772
"a subtle , humorous , illuminating study",[1],0.3818
a solid and refined piece of moviemaking,[1],0.1531
as padded as allen 's jelly belly,[0],0.0
having so much fun,[1],0.5542
with strangeness than excellence,[0],0.6249
mumbo jumbo,[0],0.0
kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers,[1],0.5719
seldom hammy,[1],0.0
his lack of faith in his audience,[0],0.128
behave like kids,[0],0.3612
bravery and integrity,[1],0.7003
slapstick,[1],0.0
makes a depleted yesterday feel very much like a brand-new tomorrow,[1],0.4173
a native american,[1],0.0
"twenty years later , e.t. is still a cinematic touchstone .",[1],0.0
a clichéd and shallow cautionary tale,[0],0.0
the answers,[1],0.0
"( t ) his slop does n't even have potential as a cult film , as it 's too loud to shout insults at the screen .",[0],-0.4215
hooting,[0],0.0
