clean_text,label,sentiment_score
"i spent a weekend in san diego visiting my boyfriend rob. we were á at the airport and my plane was just about so leave. after saying á goodbye, i boarded the plane. it was the hardest thing to do and á it was a sad trip home.",[4],-0.8083
"i was supposed to be studying for my math midterm a few days ago, á however, i fooled around with my roommate, and didn't start á studying until 12:00 am. i was disgusted with myself.",[5],-0.7184
since i've been here i haven't written to any of my relatives. i got á a letter from my mom telling me how upset my grandparents are á from not hearing from me.,[6],-0.3818
i got an a in anatomy - the first one i have ever gotten in a á science class here.,[1],0.0
a man in a car was following me when i went running early one á morning in a fairly secluded area.,[2],0.0
"i caught a \peeping tom\"" at my window when i was getting á|undressed.""",[3],0.0
saying goodbye at the airport to my boyfriend who has to go to á school back east. we are very close and have been together 4 á years.,[4],0.0
my parents claimed me on their income tax after i had been out of á the house for two years receiving no financial support from them. á as result i had to work more during school because they were á expected by the fao to contribute to my education when they á refuse to do so.,[5],-0.6866
i was wearing a short skirt one day and someone told me my á underwear was showing.,[6],0.0
getting a d in a class last semester and knowing it was because i á didn't study.,[7],0.0
"went to a movie with a date, walked on the beach (in alameda) á spent some time afterwards in her apt.",[1],0.0
"at age 10 my foster grandmother died, i had a fear of dying.",[2],-0.7783
i am currently taking cs 50p. i had to finish a couple of á assignments but i was hindered because i could not get a passing á score on my program.,[3],0.0
the girl i was seeing didn't want to have a serious relationship. á,[4],-0.1336
i found out that someone that i knew had someone else taking á tests for her.,[5],0.0
one night a friend found out that i dumped one girl for another á and he proceded to lecture me.,[6],0.128
i called off a relationship with one girl so i could see another.,[7],0.0
i asked someone to go out and she accepted right away.,[1],0.2732
i was driving and stopped at a stop light. i was planning to make á a right turn as soon as it was clear. it was clear on the left so á i started but a man was just in front of the car.,[2],0.1406
during a dance someone slashed my tires and dumped paint on my á car. i had four other friends with me that i drove and á furthermore it was raining.,[3],-0.128
when i was trying for a girl who i really liked and cared for and á thought she felt the same way too. but she didn't like the idea á and just wanted to stay friends.,[4],0.6771
"when i lose on my bets on anything - baseball, football, á basketball, track, craps, poker, or arcade - whether its 5 á dollars or 200 i feel that i should never have done it in the á first place.",[5],-0.4019
i took my math midterm and got it back the following wednesday in á class. it was a totally low grade.,[6],-0.3384
"my mom told me not to gamble, but i did anyway. sometimes i would á even take some money from my parents and brother. she found out á and yelled at me.",[7],0.0
finished a difficult midterm.,[1],-0.3612
i confronted a bigger person than i and almost got into a fight.,[2],-0.5267
i was called racial slurs behind my back.,[3],0.0
my grandmother died during christmas break several years ago.,[4],-0.5574
saw a scene in a movie implying incest as humorous.,[5],0.3818
"when given responsibility to grade papers in elementary school, i á cheated a little and graded my own higher.",[6],-0.5106
when i was a kid i stole toys from other kids.,[7],0.0
"did very, very well on a physics midterm.",[1],0.3962
alone in the house (late 8pm) i heard noises. sounded like someone á was trying to get in our back door.,[2],0.128
a friend doesn't let me study when i want to. she doesn't feel i á need to study and doesn't understand how important studying is to á me. i get very angry with her.,[3],-0.1742
death of a pet rabbit. we had to give it away because my brother á became allergic to it. we gave it to a man who kept animals and á lots of other animals for children to watch. we went to visit our á rabbit. it was badly beaten by the other rabbits and eventually á died.,[4],-0.9393
when i stand at the bus stop for one hour waiting for the bus to á arrive.,[5],0.0
"when i sat in the wrong discussion section in the beginning of á the semester. i insisted on being in the right section and the á ta's list should have included my name. when i found out that i á was in the wrong, i apologized, turned red and left.",[6],-0.5994
about not helping my sister when she asked me to help her on her á chemistry class. i pretended to be busy.,[7],0.2052
when i won my car.,[1],0.5719
going to take my driving test.,[2],0.0
i came home one day and discovered that my sister had borrowed my á car and had gotten into an accident with it. my entire front á bumper was destroyed.,[3],-0.743
when i heard the news that my grandfather had died.,[4],-0.5574
when a friend of mine keeps telling me morbid things that á happened to his dog.,[5],0.4939
when i purposely locked my babysitter out of the house at age 4 á because i didn't like her.,[6],-0.2755
when i did not go to work because i had to study for a midterm.,[7],0.0
"at a party in which i met an interesting female. we enjoyed á eachothers company, while slow dacing.",[1],0.8271
a friend and i were going to have a study session together in á which we quiz ourselves in biology material. because i believed i á didn't study enough. i feared i would fail.,[2],-0.5423
i live with my sister now and sometimes she angers me especially á when she thinks i don't keep the apt. clean enough.,[3],-0.1531
when i found out that i could not go to the concert (after buying á the tickets) because of a biology test which occurred the morning á after.,[4],0.0
"right now i volunteer at a hospital. yesterday, halloween, i á dressed up as a doctor and went to work. the volunteer á coordinator told me after my shift that it was dangerous to have á done what i did.",[5],-0.4767
when i get an exam back with a grade that i did not desire. then á i get mad at myself and say that i could have done better.,[6],-0.3732
after days or weekends where i did not accomplish the amount of á sudying that i wanted to because of more pleasant activities á which come up.,[7],0.3096
"last year my freshman yr. it was a day in march i did well on á some tests. i seemed to finally adjust to college, it was hot and á sunny. i was walking in front of a frat. when i heard beach boys á \surfin'usa\"". i had this overwhelming feeling that to be at cal á|was good. i still have it somewhat.""",[1],0.8074
"during one year my mother almost had a nervous breakdown and my á father had a serious operation. i was afraid that our family (4 á kids, i'm the oldest) wouldn't hold together. everything turned á out fine.",[2],-0.0865
"last semester when i dated a girl whom i've known for almost a á year. however one night she said she wanted us to be \just á|friends\"". i confided this to a friend jim i was really suffering. á|a month or two later he broke up with his old girlfriend and they á|started going out regularly. i have no girlfriend nor have i had á|a romantic relationship of any significance. i feel some anger á|but we are friends again.""",[3],-0.2484
when i was a sr. in hs. one of the class counselors died of á hepatitis. she was very sensitive. she knew my shyness and drew á me out to improve myself image. i missed her funeral - so i could á not publically grieve. my parents didn't understand.,[4],-0.6722
i applied for a job of galso counselor and i made the strongest á possible application but was denied an interview. i felt á disgusted at the system which by promoting the cause of á minorities makes employing whites lowest priority.,[5],-0.8248
i was angry about 3 months ago and i kicked backwards against the á wall. it caved in and so i had to show it to my parents. i had á been angry after my mother said something to me about not being á able to find clothes in my size - something that i'm sensitive á about. (6' 5'' 210),[6],-0.765
when i lied last week. i lied to someone to get info. for a á paper i was writing. i told her that the info. was for a á newspaper article. i was afraid if i told the truth she wouldn't á help me.,[7],-0.6319
someone (a boy) paid special attention to me.,[1],0.4019
getting back my psych 140 midterm.,[2],0.0
my roommate leaving my drawers in a mess after plowing thourgh á them looking for something.,[3],-0.3612
my friend who was in the bago was kicked out of the sorority.,[4],0.4939
a friend of mine had sex with someone of a different race on a á winnebago trip down to usc in front of everyone (all my friends á embarrassed my sorority house name).,[5],0.5859
when i lied to my best friend about a boy she really liked but he á didn't like her. i told her he did and she bugged him for a long á time embarrassing herself.,[6],-0.2775
i'm allergic to most foods - eating something that i'm allergic á to caused guilt.,[7],-0.6705
my last genetices midterm - a decent grade.,[1],0.0
a certain night during initiation.,[2],0.2732
when someone threw a firecracker into my room at 7:00 am in the á morning.,[3],0.0
a close friend of the family died.,[4],-0.1027
when other people refuse to do their house jobs and give the á work to someone else.,[5],-0.296
not doing my share of the work for the house job.,[6],-0.2235
forgetting a close friend's birthday.,[7],0.0
i received an unexpected b+ on an engineering midterm. i did not á study nearly as much as i should have and it was a difficult á test.,[1],-0.3612
i could not do the questions on my math midterm.,[2],0.0
i was supposed to meet my girlfriend at a pre-arranged place but á it took me an hour to find her.,[3],0.0
"my grandmother died over the summer. i knew her very well, she á baked great biscuits. she was in the hospital but expected to á improve and go home soon. she died in her sleep.",[4],-0.0267
i saw part of a prince video with him crawling out of a bath tub.,[5],0.0
my grand father caught me eating his private jelly bean supply.,[6],0.4588
i slammed my little brother into a wall because he was bothering á me.,[7],-0.3818
finding out my grades at the end of my freshman year.,[1],0.0
when i was going to bring back my girlfriend to la to meet my á parents.,[2],0.0
when i found out that my good friend and roommate did not pay the á phone bill and electric bill like he promised and let me down.,[3],0.8859
"when i found out that my girlfriend would not be coming back to á ucb for one semester, but would be living in san jose.",[4],0.0
finding out my grades at the end of my sophomore year.,[5],0.0
when i found out my roommate had been talking behind my back á about very personal things.,[6],0.0
when i was about 17 years old and i stole some pens from a á stationery store because i didn't have enough money.,[7],0.0
going to chico to visit a friend.,[1],0.4939
first day back on the job.,[2],0.0
when the person i'm having the affair with won't talk to me in á public.,[3],0.0
my roommate's sister committed suicide.,[4],-0.5267
when i was getting so fat.,[5],0.0
lying to my grandparents about visiting my boyfriend in chico.,[6],-0.5267
having an affair with my good friend's best friend. and every time á i see my best friend i feel guilt because we can't tell him.,[7],0.9485
when fell in love with my present girlfriend.,[1],0.6369
when there was a bomb threat in tolman hall. this was the first á time that i felt my life could be in danger.,[2],-0.875
when people would tell me that my ex-girlfriend was playing á around on me.,[3],0.2023
when i study my butt off for a midterm and still get an average á grade.,[5],0.0
"when i was 10, i got busted for stealing a candy-bar.",[6],-0.5719
when i copy someone else's problem set.,[7],-0.4019
i got a very good grade on one of my midterms a few weeks ago.,[1],0.4927
my mom called early in the morning (on a monday) and i had just á seen her that weekend. i couldn't understand what could be so á important as to make her call at such a strange hour. i missed á the call and had to call her back that afternoon.,[2],-0.2315
"my peers didn't want me to meet someone during rush for fear that á i would give her a bad outlook on our sororoty house. i shouldn't á have seen this, but they blew and i did.",[3],-0.5363
i was told that a friend of a friend committed suicide.,[4],0.4588
doing poorly on a midterm.,[5],0.0
my boat didn't win a race which we were favored to win.,[6],0.5466
sleeping through crew practice one monday morning.,[7],0.0
when i had achieved a goal indirectly. i work for cal football á and our 2nd win of the season was very gratifying and brought á our joy because of the hard work involved and the fact that no á one expected we would win.,[1],0.9245
upon reading a story on a serial killer by the name of henry lee á lucas who has been given the distinction of killing more people á that any other man. i began to wonder if i should take more care á for my safety.,[2],-0.5279
i had worked long and hard on a project when a friend á inadvertantly destroyed it. i could not forgive him for a long á time. and at times still get angry at him.,[3],-0.672
when a pet died. the pet was the closest friend i had for 15 á years.,[4],-0.1027
when people/press analyze a particular newsworthy item (cal á football team) which i am a member and can only see the situation á in a bad light and always put the team down.,[5],-0.5423
"recently, some friends and i had too much to drink while on a á foot-ball road trip to usc. we trashed our hotel room and i felt á ashamed when the maid walked in the next morning.",[6],0.0
i felt guilty when i mislead a person into thinking he was a á close friend when that person was more of a casual acquaintance.,[7],0.3535
getting my accentance letter from cal.,[1],0.0
one summer when i was camping with friends they devised and á elaborate plan to scare me by having our camp attecked by a wild á animal (one of them) and then convincing the campground was á the home of a satanic organization.,[2],0.3818
i went out dancing and found my boyfriend kissing another girl.,[3],0.5719
at the end of my senior yr. in high school i found out that a á friend of mine i knew had cancer had been diagnosed as terminally á ill.,[4],-0.6124
sitting in the dorm when the guys were verbally reading letters á in penthouse.,[5],0.0
i slipped on butter one evening in the dining commons landed on á my rear causing my tray also to land on the floor.,[6],0.0
a person i was attracted to walked me home in the rain and got á sick.,[7],-0.128
today i did a lot better on my architecture project than i á expected.,[1],0.4404
when i was little i lost control of my bike and started to go á into a buay intersection but my neighbor stopped me just in time.,[2],-0.4331
"this summer i got into a fight with one of our patrons (at a á theatre). he hit me and i hit him and her friend, he hit my friend á and we all hit eachother.",[3],0.5859
this monday i took a math 1bs test and flunked for the second á time.,[4],-0.4767
when i found out the cia was mining nicaraguan harbors.,[5],0.0
a month ago i turned in an english paper in late after i had á already had a previous paper late and promised not to do it á again.,[6],0.3612
i forgot my mother's and sister's birthdays (they fall on the á same day).,[7],0.0
when i received a letter of acceptance to cal.,[1],0.4588
a time when i was very afraid of something was when i broke my á father's antique lamp.,[2],-0.4215
when someone told a secret i told them not to tell.,[3],0.0
when my mother was very sick and almost died.,[4],-0.7845
when i saw president reagan get elected.,[5],0.0
when i failed some tests my first year at cal.,[6],-0.5106
when i stole something.,[7],0.0
i gave my mom a gift she wanted for years. i raflected her joy.,[1],0.7717
walking through campus at night a squirrel jumped in front of á me.,[2],0.0
after a long trip in my dad's van without incident i stopped to á fill the tank with gas and dented the side of the van against the á pole. then my cars electrical system would not work when i tried á to drive home from his house.,[3],0.1695
"at one point in a relationship, my boyfriend was seeing an old á flame more than me. at our confrontation tears were shed.",[4],-0.4939
when a skunk invaded camp.,[5],0.0
i made an unkind remark about the ethnicity of some friends á without realizing it.,[6],0.128
i mangled the side of my dad's van on a fence. i did not realize á the extent of the damage until he showed it to me the next day. á the shock on my face was genuine so a friend interceded with a á good excuse which i did not deny. i never clarified the á situation.,[7],0.4431
when i finally got a job after days of wondering whether i would á be hired or not and counting on the money that it would bring.,[1],0.0
when i had to walk home in the dark for the first time.,[2],0.0
"a time when, as part of my work, i was sent out actually sort of á volunteered to run an errand for someone who had no authority to á send me out and the address was very far especially on foot and á turned out to be incorrect too. the whole trip was a waste.",[3],-0.4628
when my boyfriend said he did not want to see me anymore (which á turned out to be untrue).,[4],-0.0572
when my roommate forgets to flush the toilet.,[5],0.0
when i did poorly on a test and i knew that there wasn't an á excuse for not doing better. made mistakes i could not believe i á made.,[6],-0.6283
remembering (at the time i did not feel guilt) in recent yrs. how á angry i would get when i was babysitting my new brother and he á would not stop crying. i did not do anything harmful or shocking. á but i feel guilty for treating him the way i did especially á since i adore him now. that's why i spoil him now.,[7],0.2091
yesterday when i received a b on a history midterm. i felt á overjoyed after having received c's previously.,[1],0.5719
"when i began school at uc. the pre-enrollment the classes, and á the question of success really scared me.",[2],0.1298
a month ago when one of my fellow workers got a promotion over á me. it was just a small promotion but recognition was involved.,[3],0.0
when another fellow worker decided to leave the company. we had á been very close and we would not be able to work with eachother á any longer.,[4],-0.0516
through the media and their presentation of a kidnapped child who á was raped.,[5],-0.6808
when i had not been accepted to a college which i dreamed of á going to. i felt that i had let myself and my parents down.,[6],-0.2057
i told my parents (or more realistically) would not do what they á wanted me to do anymore. i guess i sort of betrayed them after á all they had done for me.,[7],-0.6478
when i drove partially across the country with my father. we á stopped in a few towns and stayed overnight in motels. the joy i á got was from the feedom i felt and the real beauty of the á country.,[1],0.7717
"one day before christmas, i went shopping with my brother and his á friend. we had a good time. but on the way home we were almost in á an accident because the weather was bad.",[2],-0.7814
i can't remember being truly angry. usually it's just á disappointment that i feel. one situation would be with my á brother. he and i used to be close but now he seems to be á avoiding me.,[3],-0.7966
"4 years ago my family decided to move from new york to á california. from the time we decided to move until the time we á left, i realized how much my friends cared for me. when we left á and for a long time after that i was very sad.",[4],0.3626
once when i was babysitting for some neighbors children i found á roaches in ther bathroom. i had never seen a roach before but i á called my mother to make sure that's what they were. and she came á over and checked.,[5],0.4497
the first time i slept at my boyfriends house and had to walk á down the hall to the shower in front of his housemates. i felt á they were judging me.,[6],0.0
i was at school and afterwards went to work. after work i went to á see a friend and stayed out late. when i got home my mother was á awake and i felt guilty.,[7],0.1027
the last time i had sex.,[1],0.0
"after getting a fail notice for a math class, i realized i was á not doing very well in school in any subject. i began to fear á failing a class or two.",[2],-0.9007
physically fighting with my girlfriend because she just walked á out of a room of my friends and had pushed and cursed at me when á i went to find her.,[3],0.1531
hearing about a friend back home that had to have his stomach á pumped because he had overdosed on pills.,[4],0.4939
after learning on the news about this man who killed more than á 300 women and habitually copulated into their inert bodies.,[5],-0.6705
i had just masterbated with another boy.,[6],0.0
going out with another girl besides my girlfriend and not telling á her.,[7],0.0
reading a letter from a close friend who said he missed me and á cared for me.,[1],0.5859
going to cal not knowing anyone.,[2],0.0
when a close friend did not write.,[3],0.4939
leaving high school.,[4],0.0
when my roommate came home at 10 in the morning after sleeping á with a guy she did not know because she got drunk. (se has a á boyfriend too).,[5],-0.34
fooling around with this guy i did not know.,[6],-0.4019
not noticing my roommates quietness or a sign of discomfort.,[7],-0.4215
i went home and visited with my family and friends.,[1],0.4767
taking a chemistry midterm.,[2],0.0
while i was away for the weekend some friends went into my room á and played my very expensive stereo without asking me or my á roommate.,[3],0.6705
i asked a girl out on a date and she said no.,[4],0.0
i was playing a sport in an advanced pe class and many of the á people were not advanced.,[5],0.264
i bought a possible answer to a homework problem which was á completely inapplicable to the question due to my not having read á about the subject matter.,[6],-0.3818
lately i've felt guilty because i'm folling behind in my classes á and not studying much.,[7],-0.4215
returning to school and rejoining my girlfriend after 3 months of á separation from summer.,[1],0.0
waiting for my girlfriend to come from her apt. to mine. she was á very late and i thought something awful had happened.,[2],-0.4588
i bought a new bed for my apt. and it squeaks when you move on á it. i tried to fix it but could not.,[3],0.0
finding out that my grandfather had died. he lived in england and á i had not seen him for 10 years.,[4],-0.5574
cleaning the bathroom of my apt. and realizing my roommate who á had lived there all summer by himself had never cleaned the á place.,[5],0.0
doing poorly on an exam that i thought i should do well.,[6],0.2732
criticizing my mother when she refused to drive with the radio on. á i told her that i thought she wasn't intelligent enough to cope á with the radio.,[7],-0.7335
"my boyfriend and i were getting dressed up and putting make-up á on to go to a halloween party. we were dressing up to be two á mimes. it was very enjoyable and i thought we looked really good, á it was an accomplishment. we were alone in his house.",[1],0.7956
i needed a recommendation for something. i decided that the best á person to get one from was a professor who i had never talked to á before. i felt a lot of fear going up after class to ask him to á recommend me considering he had never heard my name before. but i á did.,[2],0.3071
"i had been searching for housing for fall at ucb and i was á finally offered a place - then an ordeal followed, first i á accepted then refused - related to my parents judgment (they're á paying for me). turns out that i was so upset at what my dad said á to me that i hung up on him. he called back and threatened to cut á me off financially and emotionally.",[3],-0.8208
we got news that my (almost) 21 years old brother died while á visiting europe of a cerebral hemorhage. it finally hit me an á hour after we saw his corpse in the coffin. it felt like a door á between himself and everything had closed and locked forever.,[4],-0.7003
i was reading in the paper the feature on henry lucas who claims á to have killed 380 people. he was a recreational killer and a á necrophiliac and zoophiliac. he has raped and beaten many women á and killed men too.,[5],-0.9709
the people on my floor last year were very close. this year 4 of á our best friends live together in an apartment. my boyfriend and á i dropped by on one of their birthdays and stayed for dinner. two á other people had already been invited and i felt uncomfortable á and unwanted. then i realized i was the one who always called á them and they rarely call me.,[6],0.5859
i was talking to my mom on the phone and she told me that she had á just gotten an award that day in front of all these people and á she asked me if i wanted her to send me the article in the temple á newsletter to me. i said no very quickly and felt guilty for not á being more interested and hurting her feelings.,[7],-0.1206
when i found our my mother didn't have cancer.,[1],0.5448
i was alone and someone tried to break in from our back door.,[2],-0.25
when some friends betrayed my friendship.,[3],0.25
when i did bad on a chamistry midterm which i could have done á well.,[4],-0.34
"when an employer of my younger sister (17 yrs) made a \pass\"" at á|her.""",[5],0.0
defying my parents and staying out all night when i wasn't á supposed to.,[6],0.0
yelled at my parents for not buying me a car like other parents.,[7],0.3612
"riding home from school after completing two midterms in two á days, and feeling i did well on them.",[1],0.3818
occured while preparing for a midterm in social welfare that i á thought was going to be very hard and felt unprepared for.,[2],-0.1761
argument with roommate over a lock he had put on kitchen cupboard á without telling anyone.,[3],-0.3612
day time robbery of our house.,[4],0.0
robbery mentioned under sadness.,[5],-0.4404
caught lying to my father about a speeding ticket i had received.,[6],-0.5267
getting a friend an open container ticket because i got caught á speeding.,[7],0.4939
when i found out i got accepted to berkeley.,[1],0.2732
"before i moved away from home, i feared leaving.",[2],-0.4939
"when a friend carelessly broke and object in my parent's house á and did not apologize, or pay, or anything.",[3],-0.1531
i felt sadness when my grandfather died.,[4],-0.7579
"this person i know lied about how much income his parents made á and received money through grants which he did not need. another á person is barely making it, did not lie, and did not receive á enough money.",[5],-0.1779
after a big fight with my parents.,[6],-0.3818
i forgot about a close relatives's birthday.,[7],0.0
"on my birthday, my closest friends were here at berkeley pithched á in a lot of money each and bought me ten records to replace some á of my records that were stolen. they threw a small surprise party á for me too.",[1],0.5719
"while skiing in squaw valley, i was riding up a chair lift and á right when the chair was above a sheer cliff of rocks, the chair á lift stopped and all the chairs sagged and everything seemed to á creak loudly.",[2],-0.2263
i received a poor grade on a midterm even though i got all the á right answers and knew the material. i went to the ta to try to á raise my grade and he wouldn't do it.,[3],-0.4767
my girlfriend wanted to breakup for an indefinite amt. of time. á she said that she couldn't commit herself fully to the á relationship without going out with other people. i was her first á boyfriend.,[4],-0.2235
"i read in the newspaper about a 21 yr. old woman who was found á naked and dead along a roadside. it turned out she had had two á relatives 14 and 19 who were kidnapped, raped and killed earlier.",[5],-0.9371
i went to bed with a girl and the next day she thought it was the á start of something serious and i just thought it was fun and i á told her i wasn't interested in starting a serious relationship.,[6],0.1134
i dreamed that this girl and i were cuddling in bed when my á girlfriend walked in. i really love my girlfriend so i felt á guilty and sad. i know that this is a wierd example but the dream á and the feeling was clear to me as if it had really happened.,[7],0.7541
"being involved in a car accident and having my thumb caught in á the glove compartment. my sister and i had a fear of finally á telling my parents, since my sister was the driver.",[2],-0.743
"a co-worker and i had to rush a project. i was only working there á for one month and he for some years. instead of letting me know á that he wanted to do the project himself, he went to the á superviser and let the superviser tell me to let the co-worker do á it himself since he was quicker at it.",[3],0.0
losing a pet chick. our family had just put the chick outside a á few days before and then one morning it was gone.,[4],-0.3818
no response,[5],-0.296
no response,[6],-0.296
having told a certain lie.,[7],0.2732
"i experienced joy at a friend's 22nd birthday party. we had good á food, good liquid, good company, good music, and an overall warm á atmosphere. the birthday girl and i communicate incredibly well. á i felt very content, warm and inspired just talking with her á giving her a neck massage.",[1],0.9802
two summers ago my best friend and i drove into unknown mountains á at midnight to pick up my broken car. we told one another á horrifically scary ghost/murder stories and succeeded in scaring á eachother pretty well - even though somewhere in our heads we á knew the fears were unjustified.,[2],-0.1027
i had just seen my pseudo-girlfriend and our conversation angered á me greatly.,[3],-0.5106
my grandfather died thirteen years ago.,[4],-0.5574
"when one individual takes advantage of and/or injures another á relatively defenseless individual, consciously. i feel disgust á mingled with anger. a person on my dorm floor verbally assaulted á another person for having a certain religious belief.",[5],-0.8834
i borrowed $ 20.00 from a friend and paid him back much later á than i had originally intended.,[6],0.4939
i angered a close friend and he was injured.,[7],-0.4215
my parents and brother came up over the weekend. we are a very á close family. this was my first year away from home. they brought á one jacko-lantern with a new design. that is the old joke that á we have a great new design - it's always the same.,[1],0.743
"i was to meet one of my friends (girl) at the library at 8:00 á already dark. she would be walking alone. she was 45 minutes late á but i kept waiting, calling her room and other places she could á have been.",[2],0.1406
while studying chemistry with a friend we became angry with á eachother because we were both fed up.,[3],-0.0258
i received a letter from my grandmother. she has obviusly á suffered a lot from my grandfather's suffering health. she á mentioned things she had gotten him and he would never use.,[4],-0.743
one of my good friends told people something i had told her á in confidence about someone else.,[5],0.8519
i wanted my boyfriend to stay when he didn't. he stayed but when á he left i felt ashamed because i should have let him leave when á he wanted. i was too selfish.,[6],-0.8625
"at a party, i started talking to a guy i had seen in one of my á classes. my boyfriend felt awkward and left to talk to a friend á but kept on looking at me as i talked.",[7],0.3919
"football was a very big deal at my high school, so i was joyous á when my school's team won the conference championship last year.",[1],0.8993
i was driving on to a busy freeway during rush hour and it was á slightly raining. a diesel truck was coming very close behind me á and i was close behind a pick-up. i changed lanes and barely hit á the truck and ran a honda of the road. i was scared to death to á go back and see if i caused him to crash.,[2],-0.8519
i was really pissed when the russians boycotted the '84 olympics. á i had anger towards them and jimmy crter. i was very anxious to á see it.,[3],-0.9214
it made me very sad to hear that some construction company was á going to build houses on the beautiful hills by my house.,[4],0.1298
i vividly remember having feelings of disgust toward some of my á jr. high classmates who didn't work at all on their schoolwork á and who would coplain and take my tax money when i was older and á more successful than they were. at the time i pictured some á adults like this that i knew in the complaining situation.,[5],0.2247
i could have died when i was caught cheating on a test in high á school. that was my first and last time.,[6],-0.802
when i didn't study for tests in high school. in particular á remember a physics test. i didn't study because my friends talked á me out of it and we did something else boring. i felt so helpless á just being there - then guilt set in because i was very close to á getting an a in the class.,[7],-0.6329
i took a math midterm and i knew i did really well and it was á friday so i felt great joy because the week was over and i did á well on a test.,[1],0.9128
"when first came to cal i went to a rally on sproul and i later á learned that the rally was conducted by the moonie cult. they á were taking pictures at the rally, so i was afraid that they á would circulate the pictures and then kidnap people. i did not á know how the cult worked. i was scared.",[2],-0.4404
when i was faced with writing an essay and i didn't want to do it á i was angry that i had to write an essay and angry at myself for á not having the time to write a good essay.,[3],-0.6023
i ran a race for the cal track team and i did terribly and then á the coach said that i should sit out for the season. i felt á really sad because i wasn't going to be able to run. it was á something i always had done and now i couldn't do it anymore.,[4],-0.7902
when i saw a girl in my economics discussion section smiling and á asking stupid questions to the ta. just to get attention. she was á obviously ass-kissing. it happens in every econ. discussion held á weekly.,[5],-0.1027
"i was supposed to go out with my girlfriend one saturday night, á but i got really drunk with some friends earlier that afternoon á and evening. so, i totally forgot about going out with my á girlfriend. she showed up the next day, and that was when i á remembered.",[6],0.1557
"i went to go get a bike innertube fixed. i fixed it and i was á supposed to pay previously but i didn't. i said i would after i á fixed the tire. after fixing the tire, the salesperson who helped á me was gone so i walked out of the store without paying. i felt á guilty so i went inside and paid for the tire.",[7],-0.5994
i had met someone and we became good friends. our relationship á grew closer and now he is my boyfriend. i felt joy when i found á out how he felt about me.,[1],0.8689
i feared that my dog's eye was infected too much. he had played á around in the weeds and a foxtail had gotten under his eyelid. i á took him to the vet and i feared that he may go blind because of á the foxtail.,[2],-0.872
"one of my friends kept criticizing me about everything i did. i á thought she was kidding, but later i found out that she was á serious.",[3],0.0129
one of my relatives became seriously ill. i felt sad because i á didn't know if she will ever be the same again.,[4],-0.765
i felt disgusted when i found out that someone had betrayed me. á that person had been dishonest with me and i felt used.,[5],-0.9022
"after taking a difficult midterm for one of my classes, i felt á shame for not studying as much as i should have. i was ashamed of á the results of the midterm.",[6],-0.8271
"a close friend of mine was leaving for graduate school out of á state. i had arranged to gather some people together the day á before he left to be with him and have a good time, but i didn't á pay as much attention to him as i should have.",[7],0.5414
i spoke with a friend on the phone who i haven't seen in many á years. it was a joyful event to talk to him.,[1],0.7964
i was on this amusement park ride at marriots great america. it á went way up in the air and then around and around. heights are á not my favorite spots in life.,[2],0.67
"i typed up a letter for this physician at work. she didn't care á for my style, even though she was not using correct english. i á told her it was her letter and we would do it her way.",[3],-0.3875
"recently, my sister-in-law's horse was poisoned by a plant and á died. the horse was very obedient and exceptional with children.",[4],-0.7783
"i was disgusted at the behavior of these boys i work with in the á scouting program. they showed a lack of interest, unrest, and at á times just plain rude behavior.",[5],-0.6908
i had a test in the class and i had not adequately prepared á myself. i didn't fare so well on the exam and i felt bad about á it.,[6],-0.3452
"i was supposed to have done some things for my mother, but just á plain didn't get around to it.",[7],0.0
my old boyfriend - yes the same one - asked me out. we had a good á time. then he asked me out the following week. he actually took á interest.,[1],0.8225
"i was physically assaulted and sexually abused about a year ago. á just the feeling that i might not get away intact, or even alive, á produced fear.",[2],-0.8122
my boyfriend breaking up with me about 7 months after i had an á abortion. just the fact that he was ignoring me and continued to á do so.,[3],-0.4019
"my nephew's mother just left one day (my brother and she were á not married). my nephew, anthony, was shaken. i was sad for him á because a similar situation happened to me.",[4],-0.5267
my friends and i were sitting at a restaurant. we were talking á and a few of them said awful things about women. i became á disgusted by their narrow-mindedness.,[5],-0.5106
"i tried after months to begin talking to my boyfriend again. he á ignored me. i felt i had lowered my pride and became his á \doormat\"".""",[6],-0.1027
i had found out that i was pregnant. i talked it over with my á boyfriend and he was unsupportive - yet encouraged an abortion - á i did.,[7],0.3612
when i got accepted to cal.,[1],0.2732
my apartment has had three robberies in the last month. the guy á upstairs just got robbed making it the fourth.,[2],0.0
"when my roommate's boyfriend assaulted me. he was threatening me, á calling me names and pushing me around.",[3],-0.7783
i was going to go on a vacation to texas this summer but was á unable to go because of registration.,[4],0.0
i didn't do very well on a midterm and i'm disgusted with myself á because i was prepared and thought i did well.,[5],-0.3465
when i dated my friend's boyfriend after they had broken up.,[6],-0.4767
"a friend was going to come stay the weekend with me, but á something came up and i cancelled out on him.",[7],-0.1027
"after being depressed because of a very bad relationship, my á first love called me and told me that he would always care for me á no matter what i did.",[1],0.0601
"when my exboyfriend threw me around the dorms because i was á talking on the phone to another guy of whom he was jealous, á after we had an argument in which i thought we broke up.",[2],-0.8074
"when someone tried to rape one of my best friends and he claimed á it was her fault. he the hassled her, claimed she was loose, and á threatened to sue her.",[3],-0.6597
